State Name,District Name,Block Name,Panchayat Name,Total Registered HH,Total Registered Persons,SC HH,SC Persons,ST HH,ST Persons,Male Persons,Female Persons
PUNJAB,PATIALA,SAMANA,ALAMPUR,250,341,66,121,0,0,210,131
PUNJAB,PATIALA,SAMANA,AMAM NAGAR,281,350,202,257,0,0,136,214
PUNJAB,PATIALA,SAMANA,ASSARPUR,174,383,127,295,0,0,222,161
PUNJAB,PATIALA,SAMANA,BADANPUR,136,250,85,164,0,0,130,120
PUNJAB,PATIALA,SAMANA,BADSHAHPUR,458,761,193,357,0,0,458,303
PUNJAB,PATIALA,SAMANA,BALAMGARH,123,232,58,118,0,0,122,110
PUNJAB,PATIALA,SAMANA,BAMANA,584,1015,396,692,0,0,508,507
PUNJAB,PATIALA,SAMANA,BASTI BAMANA,162,256,104,172,0,0,121,135
PUNJAB,PATIALA,SAMANA,BASTI GOBIMD NAGAR,23,26,6,6,0,0,23,3
PUNJAB,PATIALA,SAMANA,BATHOI KALAN,282,428,211,329,0,0,179,249
PUNJAB,PATIALA,SAMANA,BATHOI KHURD,322,510,131,249,0,0,291,219
PUNJAB,PATIALA,SAMANA,BHAGAWANPURA,134,190,49,77,0,0,96,94
PUNJAB,PATIALA,SAMANA,BIBIPUR,354,502,151,236,0,0,178,324
PUNJAB,PATIALA,SAMANA,BIJALPUR,159,272,92,175,0,0,155,117
PUNJAB,PATIALA,SAMANA,BISHANPURA,292,483,261,432,0,0,223,260
PUNJAB,PATIALA,SAMANA,CHAK AMRITSARIA,143,234,42,62,0,0,124,110
PUNJAB,PATIALA,SAMANA,CHANKAMASPUR,78,124,30,53,0,0,73,51
PUNJAB,PATIALA,SAMANA,CHOUNTH,237,379,175,296,2,2,193,186
PUNJAB,PATIALA,SAMANA,CHUHARPUR JATTAN,92,154,68,118,0,0,80,74
PUNJAB,PATIALA,SAMANA,CHUPKI 81,161,282,144,257,0,0,161,121
PUNJAB,PATIALA,SAMANA,CHUTEHRA,106,146,52,78,0,0,72,74
PUNJAB,PATIALA,SAMANA,DANIPUR,197,323,104,209,0,0,193,130
PUNJAB,PATIALA,SAMANA,DASMESH NAGAR,113,166,111,164,0,0,77,89
PUNJAB,PATIALA,SAMANA,DERA GAZISALAR,289,623,246,534,0,0,331,292
PUNJAB,PATIALA,SAMANA,DEVI NAGAR,159,330,78,168,0,0,183,147
PUNJAB,PATIALA,SAMANA,DHANOURI,212,357,123,221,0,0,192,165
PUNJAB,PATIALA,SAMANA,DHARAM HERI,126,180,86,130,0,0,88,92
PUNJAB,PATIALA,SAMANA,DHENTHAL,240,468,97,201,0,0,258,210
PUNJAB,PATIALA,SAMANA,DULLAR,318,573,171,334,0,0,305,268
PUNJAB,PATIALA,SAMANA,FATEHGARH CHHANNA,609,1062,442,811,0,0,549,513
PUNJAB,PATIALA,SAMANA,FATEHGARU (RETGARH),348,544,41,49,0,0,249,295
PUNJAB,PATIALA,SAMANA,FATEHPUR,321,519,167,294,0,0,316,203
PUNJAB,PATIALA,SAMANA,GAJEWAS,178,229,110,146,0,0,104,125
PUNJAB,PATIALA,SAMANA,GAZIPUR,434,721,205,384,0,0,431,290
PUNJAB,PATIALA,SAMANA,GHEORA,234,390,205,350,0,0,182,208
PUNJAB,PATIALA,SAMANA,GURU NANAK NAGAR,22,28,11,16,0,0,16,12
PUNJAB,PATIALA,SAMANA,GURU TEG BAHADUR NAGAR,70,70,9,9,0,0,55,15
PUNJAB,PATIALA,SAMANA,HARI NAGAR KHERKI,243,372,99,168,0,0,190,182
PUNJAB,PATIALA,SAMANA,HARIPUR,34,50,13,20,0,0,23,27
PUNJAB,PATIALA,SAMANA,JAMALPUR,187,325,138,254,1,1,181,144
PUNJAB,PATIALA,SAMANA,KADRABAD,311,616,161,341,0,0,333,283
PUNJAB,PATIALA,SAMANA,KAHANGARH BHUTNA,416,662,255,413,0,0,297,365
PUNJAB,PATIALA,SAMANA,KAHANPUR GARIAN,256,525,133,299,0,0,298,227
PUNJAB,PATIALA,SAMANA,KAKRA,99,168,55,99,0,0,89,79
PUNJAB,PATIALA,SAMANA,KAMALPUR,111,173,64,102,0,0,92,81
PUNJAB,PATIALA,SAMANA,KAMASPUR,84,170,34,84,0,0,108,62
PUNJAB,PATIALA,SAMANA,KARHALI,490,715,277,429,0,0,366,349
PUNJAB,PATIALA,SAMANA,KHATRIWALA,455,918,248,522,0,0,469,449
PUNJAB,PATIALA,SAMANA,KHERI BHIMA,115,225,59,134,0,0,119,106
PUNJAB,PATIALA,SAMANA,KHERI FATTAN,152,226,100,158,0,0,126,100
PUNJAB,PATIALA,SAMANA,KHUDADPURA,163,289,118,223,0,0,136,153
PUNJAB,PATIALA,SAMANA,KOTLA NASRU,59,91,10,19,0,0,64,27
PUNJAB,PATIALA,SAMANA,KULBURCHHAN,481,799,336,586,0,0,348,451
PUNJAB,PATIALA,SAMANA,KUTBUNPUR,288,550,104,197,0,0,302,248
PUNJAB,PATIALA,SAMANA,LALGARH,49,99,7,18,0,0,48,51
PUNJAB,PATIALA,SAMANA,MAJRI,387,790,225,497,0,0,433,357
PUNJAB,PATIALA,SAMANA,MAVI SAPPAN,380,661,211,385,0,0,336,325
PUNJAB,PATIALA,SAMANA,MIAL KALAN,263,472,139,261,0,0,237,235
PUNJAB,PATIALA,SAMANA,MURADPURA,104,202,93,184,0,0,102,100
PUNJAB,PATIALA,SAMANA,NAMADAN,243,370,133,242,0,0,224,146
PUNJAB,PATIALA,SAMANA,NASU PUR,57,116,43,93,0,0,72,44
PUNJAB,PATIALA,SAMANA,RAJLA,173,335,130,268,1,2,171,164
PUNJAB,PATIALA,SAMANA,RAM NAGAR BAXIWALA,320,467,185,267,0,0,165,302
PUNJAB,PATIALA,SAMANA,RANDAWAN,219,350,159,273,0,0,182,168
PUNJAB,PATIALA,SAMANA,SADHUGARH,78,109,14,20,0,0,52,57
PUNJAB,PATIALA,SAMANA,SAIDIPUR,33,41,3,5,0,0,34,7
PUNJAB,PATIALA,SAMANA,SANGATPURA,3,3,0,0,0,0,3,0
PUNJAB,PATIALA,SAMANA,SASSA GUJRAN,157,250,49,85,0,0,130,120
PUNJAB,PATIALA,SAMANA,SASSI BHRAHMANA,126,185,6,12,0,0,100,85
PUNJAB,PATIALA,SAMANA,TALWANDI MALIK,340,550,240,392,0,0,257,293
PUNJAB,PATIALA,SAMANA,TARKHAN MAJRA,185,305,111,184,0,0,144,161
PUNJAB,PATIALA,SAMANA,TODARPUR,211,386,107,196,0,0,189,197
PUNJAB,PATIALA,SAMANA,Talwandi Kothe,8,9,1,1,0,0,5,4
PUNJAB,PATIALA,Sanour,ABADI KARTARPUR,61,109,44,84,0,0,65,44
PUNJAB,PATIALA,Sanour,AKAUT,193,289,105,168,0,0,122,167
PUNJAB,PATIALA,Sanour,ALAMPUR,112,132,96,116,0,0,54,78
PUNJAB,PATIALA,Sanour,ALIPUR JATAN,256,327,165,219,0,0,138,189
PUNJAB,PATIALA,Sanour,ASSARPUR,104,116,41,48,0,0,41,75
PUNJAB,PATIALA,Sanour,BALAMGARH,184,252,67,96,0,0,113,139
PUNJAB,PATIALA,Sanour,BALASPUR,93,152,71,127,0,0,71,81
PUNJAB,PATIALA,Sanour,BALBERA,603,751,350,472,0,0,369,382
PUNJAB,PATIALA,Sanour,BALLAN,165,227,33,41,0,0,123,104
PUNJAB,PATIALA,Sanour,BATTA,157,234,90,139,0,0,104,130
PUNJAB,PATIALA,Sanour,BHATERI KALAN,153,190,88,113,0,0,69,121
PUNJAB,PATIALA,Sanour,BHATHALAN,20,28,15,19,0,0,14,14
PUNJAB,PATIALA,Sanour,BIR BAHADUR,43,45,34,36,0,0,8,37
PUNJAB,PATIALA,Sanour,BIR KAULI,15,16,5,6,0,0,10,6
PUNJAB,PATIALA,Sanour,BOHARPUR,60,82,21,31,0,0,36,46
PUNJAB,PATIALA,Sanour,BOLER KALAN,252,325,65,99,0,0,116,209
PUNJAB,PATIALA,Sanour,BOLRI,85,127,37,59,0,0,65,62
PUNJAB,PATIALA,Sanour,BOSER KALAN,396,486,250,314,0,0,233,253
PUNJAB,PATIALA,Sanour,BOSER KHURD,60,155,18,37,0,0,80,75
PUNJAB,PATIALA,Sanour,BUDHANPUR,108,168,63,105,1,1,93,75
PUNJAB,PATIALA,Sanour,CHAMARHERI,176,216,84,106,0,0,82,134
PUNJAB,PATIALA,Sanour,CHARASON,292,332,149,168,0,0,144,188
PUNJAB,PATIALA,Sanour,CHAURA,203,275,136,184,0,0,110,165
PUNJAB,PATIALA,Sanour,DALANPUR,16,21,13,18,0,0,10,11
PUNJAB,PATIALA,Sanour,DANDOA,158,244,84,147,0,0,111,133
PUNJAB,PATIALA,Sanour,DAULATPUR,67,76,32,38,0,0,26,50
PUNJAB,PATIALA,Sanour,DAUN KALAN,331,466,197,285,0,0,181,285
PUNJAB,PATIALA,Sanour,DAUN KHURD,159,252,129,206,0,0,105,147
PUNJAB,PATIALA,Sanour,DEELWAL,44,74,31,51,0,0,36,38
PUNJAB,PATIALA,Sanour,DERA BAZIGAR,139,267,131,250,0,0,137,130
PUNJAB,PATIALA,Sanour,DERA BAZIGAR(BILASPUR),57,73,49,63,0,0,25,48
PUNJAB,PATIALA,Sanour,DERA JAGATPURA,33,39,10,12,0,0,19,20
PUNJAB,PATIALA,Sanour,DHARERI JATTAN,92,138,76,116,0,0,66,72
PUNJAB,PATIALA,Sanour,DULBHA,65,133,43,97,0,0,65,68
PUNJAB,PATIALA,Sanour,FARM BAHADURGHAR,22,24,1,1,0,0,8,16
PUNJAB,PATIALA,Sanour,FATEHPUR JATTAN,29,33,19,23,0,0,11,22
PUNJAB,PATIALA,Sanour,FETEHPUR RAJPUTTAN,104,184,92,166,0,0,91,93
PUNJAB,PATIALA,Sanour,GAUNSPUR,14,21,5,8,0,0,11,10
PUNJAB,PATIALA,Sanour,GHALORI,64,90,41,56,0,0,40,50
PUNJAB,PATIALA,Sanour,GHANOUR,77,120,54,87,0,0,61,59
PUNJAB,PATIALA,Sanour,GURU NANAK NAGAR,80,87,16,21,0,0,47,40
PUNJAB,PATIALA,Sanour,HARGOBIND COLONY,36,39,8,10,0,0,11,28
PUNJAB,PATIALA,Sanour,HASSANPUR PROHTAN,166,201,113,144,0,0,84,117
PUNJAB,PATIALA,Sanour,HIRA COLONY,16,18,7,8,0,0,13,5
PUNJAB,PATIALA,Sanour,HUSSAINPUR JOULA,113,210,99,190,0,0,92,118
PUNJAB,PATIALA,Sanour,JAFAR NAGAR SADIWALA,55,68,28,35,0,0,20,48
PUNJAB,PATIALA,Sanour,JAFARPUR,137,244,106,180,0,0,91,153
PUNJAB,PATIALA,Sanour,JALALPUR,137,256,93,179,0,0,123,133
PUNJAB,PATIALA,Sanour,JANHERIAN,105,152,7,12,0,0,82,70
PUNJAB,PATIALA,Sanour,JOGIPUR,177,233,119,159,0,0,75,158
PUNJAB,PATIALA,Sanour,KAKEPUR,104,133,45,73,0,0,91,42
PUNJAB,PATIALA,Sanour,KARANPUR,171,290,85,164,0,0,139,151
PUNJAB,PATIALA,Sanour,KARHERI,7,11,4,6,0,0,7,4
PUNJAB,PATIALA,Sanour,KARTARPUR,59,62,41,44,0,0,29,33
PUNJAB,PATIALA,Sanour,KASBA RURUKI,106,128,29,32,0,0,45,83
PUNJAB,PATIALA,Sanour,KAULI,314,398,258,327,0,0,163,235
PUNJAB,PATIALA,Sanour,KHASIAN,202,260,95,126,0,0,102,158
PUNJAB,PATIALA,Sanour,KHUDDA,93,120,24,41,0,0,61,59
PUNJAB,PATIALA,Sanour,KOTLA GHERU,112,135,43,50,0,0,60,75
PUNJAB,PATIALA,Sanour,KULE MAJRA,51,75,14,25,0,0,43,32
PUNJAB,PATIALA,Sanour,LALINA,106,176,49,94,0,0,94,82
PUNJAB,PATIALA,Sanour,MAHADIPUR,118,186,68,112,0,0,72,114
PUNJAB,PATIALA,Sanour,MAJRI,23,24,18,19,0,0,17,7
PUNJAB,PATIALA,Sanour,MALAKPUR JATTAN,79,109,34,57,0,0,55,54
PUNJAB,PATIALA,Sanour,MARDANHERI,481,756,196,353,0,0,420,336
PUNJAB,PATIALA,Sanour,MEHARGARH BHATTI,47,76,26,54,0,0,44,32
PUNJAB,PATIALA,Sanour,MEHMADPUR ARIAN,32,44,7,10,0,0,26,18
PUNJAB,PATIALA,Sanour,MEHMADPUR JATTAN,80,106,48,69,0,0,58,48
PUNJAB,PATIALA,Sanour,MITHU MAJRA,110,165,104,157,0,0,73,92
PUNJAB,PATIALA,Sanour,MOHABATPUR,5,5,0,0,0,0,5,0
PUNJAB,PATIALA,Sanour,MURADPUR,74,105,15,21,0,0,48,57
PUNJAB,PATIALA,Sanour,Model Town Raipur,70,78,67,75,0,0,21,57
PUNJAB,PATIALA,Sanour,NANANSU,240,291,154,195,0,0,118,173
PUNJAB,PATIALA,Sanour,NAUGAWAN,227,310,101,147,0,0,143,167
PUNJAB,PATIALA,Sanour,NAWAN MEHMADPUR JATTAN,7,8,1,1,0,0,3,5
PUNJAB,PATIALA,Sanour,NOOR KHERIAN,189,316,109,201,0,0,184,132
PUNJAB,PATIALA,Sanour,PAHARI PUR,67,118,47,91,0,0,62,56
PUNJAB,PATIALA,Sanour,PANAUDIAN,71,155,47,96,0,0,85,70
PUNJAB,PATIALA,Sanour,PANJOLA,361,483,109,177,0,0,282,201
PUNJAB,PATIALA,Sanour,PARTAPGARH,76,134,47,86,0,0,62,72
PUNJAB,PATIALA,Sanour,PEER COLONY,25,26,5,5,0,0,9,17
PUNJAB,PATIALA,Sanour,PHALAULI,28,29,6,6,0,0,19,10
PUNJAB,PATIALA,Sanour,PUNIA JATTAN,63,105,42,75,0,0,54,51
PUNJAB,PATIALA,Sanour,RAIPUR,149,203,58,78,0,0,86,117
PUNJAB,PATIALA,Sanour,RASULPUR JHORAN,50,63,35,45,0,0,19,44
PUNJAB,PATIALA,Sanour,RATHIAN,308,454,134,210,0,0,214,240
PUNJAB,PATIALA,Sanour,REETHKHERI,72,111,59,93,0,0,57,54
PUNJAB,PATIALA,Sanour,RISHI COLONY,43,43,8,8,0,0,9,34
PUNJAB,PATIALA,Sanour,SAHIB NAGAR THEIR,93,115,12,12,0,0,64,51
PUNJAB,PATIALA,Sanour,SAIFDIPUR,85,109,33,48,0,0,59,50
PUNJAB,PATIALA,Sanour,SALAMPUR BHRAHMANA,152,203,7,7,0,0,102,101
PUNJAB,PATIALA,Sanour,SANIARHERI (GOBINDPUR),32,63,3,6,0,0,32,31
PUNJAB,PATIALA,Sanour,SANKARPUR,76,131,68,118,0,0,83,48
PUNJAB,PATIALA,Sanour,SEIKHUPUR KAMBOAN,69,82,38,42,0,0,56,26
PUNJAB,PATIALA,Sanour,SEPHERA,196,344,142,252,0,0,172,172
PUNJAB,PATIALA,Sanour,SHAMASPUR,81,98,67,84,0,0,34,64
PUNJAB,PATIALA,Sanour,SLAMPUR JATTAN,103,149,27,40,0,0,64,85
PUNJAB,PATIALA,Sanour,SUNIAR HERI,259,316,184,227,0,0,114,202
PUNJAB,PATIALA,Sanour,URBAN NAGAR,2,3,0,0,0,0,2,1
PUNJAB,PATIALA,Sanour,VIDYA NAGAR,1,1,0,0,0,0,0,1
PUNJAB,PATIALA,Shambu Kalan,ABDULPUR,28,31,5,7,0,0,27,4
PUNJAB,PATIALA,Shambu Kalan,AKAR,257,430,139,225,0,0,229,201
PUNJAB,PATIALA,Shambu Kalan,AKARI,122,191,37,57,0,0,102,89
PUNJAB,PATIALA,Shambu Kalan,ALAL MAJRA,193,293,182,276,0,0,113,180
PUNJAB,PATIALA,Shambu Kalan,ALAMPUR,162,176,17,18,0,0,65,111
PUNJAB,PATIALA,Shambu Kalan,ALI MAJRA,204,238,7,7,0,0,102,136
PUNJAB,PATIALA,Shambu Kalan,AMIR PUR,27,53,22,43,0,0,29,24
PUNJAB,PATIALA,Shambu Kalan,BADAL COLONY,142,172,135,163,0,0,51,121
PUNJAB,PATIALA,Shambu Kalan,BADOLI GUJRAN,126,167,62,97,0,0,95,72
PUNJAB,PATIALA,Shambu Kalan,BAPROR,270,336,52,73,0,0,149,187
PUNJAB,PATIALA,Shambu Kalan,BASMA,181,186,136,140,0,0,62,124
PUNJAB,PATIALA,Shambu Kalan,BASMA COLONY,23,29,18,23,0,0,12,17
PUNJAB,PATIALA,Shambu Kalan,BATHLI,56,90,3,3,0,0,54,36
PUNJAB,PATIALA,Shambu Kalan,BATHONIA KALAN,198,281,139,197,0,0,122,159
PUNJAB,PATIALA,Shambu Kalan,BATHONIA KHURD,170,224,52,75,0,0,107,117
PUNJAB,PATIALA,Shambu Kalan,BHADAK,131,181,70,104,0,0,81,100
PUNJAB,PATIALA,Shambu Kalan,BHEDWAL,134,150,71,81,0,0,63,87
PUNJAB,PATIALA,Shambu Kalan,BHEDWAL JUGGIAN,59,62,0,0,0,0,48,14
PUNJAB,PATIALA,Shambu Kalan,BHOGLAN,93,113,55,68,0,0,55,58
PUNJAB,PATIALA,Shambu Kalan,BHURI MAJRA,50,53,8,8,0,0,24,29
PUNJAB,PATIALA,Shambu Kalan,BIBIPUR,19,29,2,5,0,0,22,7
PUNJAB,PATIALA,Shambu Kalan,CHALHERI,110,141,19,21,0,0,80,61
PUNJAB,PATIALA,Shambu Kalan,CHAMARU,221,277,123,159,0,0,129,148
PUNJAB,PATIALA,Shambu Kalan,CHATAR NAGAR,95,128,81,108,0,0,62,66
PUNJAB,PATIALA,Shambu Kalan,DAHARIA,228,259,2,2,0,0,78,181
PUNJAB,PATIALA,Shambu Kalan,DHAKANSHU KALAN,175,305,84,140,0,0,160,145
PUNJAB,PATIALA,Shambu Kalan,DHAKANSU KHURAD,73,87,56,66,0,0,46,41
PUNJAB,PATIALA,Shambu Kalan,DHAKANSU MAJRA,87,129,3,3,0,0,67,62
PUNJAB,PATIALA,Shambu Kalan,DHARAM GARH,26,37,1,1,0,0,23,14
PUNJAB,PATIALA,Shambu Kalan,DHINDSA,162,224,95,137,0,0,99,125
PUNJAB,PATIALA,Shambu Kalan,GADIAN,75,91,14,19,0,0,49,42
PUNJAB,PATIALA,Shambu Kalan,GARDI NAGAR,72,99,54,74,0,0,41,58
PUNJAB,PATIALA,Shambu Kalan,GAZI PUR,12,12,1,1,0,0,11,1
PUNJAB,PATIALA,Shambu Kalan,GHAGAR SARAI,199,234,103,120,0,0,110,124
PUNJAB,PATIALA,Shambu Kalan,GHARAMAN KALAN,178,242,111,160,0,0,132,110
PUNJAB,PATIALA,Shambu Kalan,GHARAMAN KHURAD,38,50,24,35,0,0,28,22
PUNJAB,PATIALA,Shambu Kalan,GOPALPUR,273,318,242,286,0,0,122,196
PUNJAB,PATIALA,Shambu Kalan,GURU TEG BAHADUR COLONY,25,27,3,3,0,0,16,11
PUNJAB,PATIALA,Shambu Kalan,HASSAMPUR,36,67,8,15,0,0,33,34
PUNJAB,PATIALA,Shambu Kalan,JAI NAGAR,341,463,58,83,0,0,243,220
PUNJAB,PATIALA,Shambu Kalan,JAKHRAN,205,258,9,10,0,0,107,151
PUNJAB,PATIALA,Shambu Kalan,JANSUA,366,404,328,361,0,0,92,312
PUNJAB,PATIALA,Shambu Kalan,JHAKEPAL,74,106,3,5,0,0,48,58
PUNJAB,PATIALA,Shambu Kalan,KHADOLI,318,362,145,166,1,1,133,229
PUNJAB,PATIALA,Shambu Kalan,KHAIRPUR JATTAN,112,222,83,179,0,0,121,101
PUNJAB,PATIALA,Shambu Kalan,KHAIRPUR SEKHAN,131,187,68,100,0,0,79,108
PUNJAB,PATIALA,Shambu Kalan,KHANPUR BARING,180,229,121,154,0,0,117,112
PUNJAB,PATIALA,Shambu Kalan,KHANPUR GANDIAN,319,428,259,358,3,3,148,280
PUNJAB,PATIALA,Shambu Kalan,KHANPUR KHURD,85,128,52,83,0,0,65,63
PUNJAB,PATIALA,Shambu Kalan,KHERI GANDIYA,270,392,182,272,1,1,168,224
PUNJAB,PATIALA,Shambu Kalan,KHERI GURNAN,186,239,105,131,0,0,132,107
PUNJAB,PATIALA,Shambu Kalan,Khajoor peer colony,87,95,48,50,0,0,28,67
PUNJAB,PATIALA,Shambu Kalan,LUHAND,36,45,7,12,0,0,23,22
PUNJAB,PATIALA,Shambu Kalan,MADAN PUR,241,290,104,132,0,0,148,142
PUNJAB,PATIALA,Shambu Kalan,MAHEMAD PUR,125,164,50,70,0,0,74,90
PUNJAB,PATIALA,Shambu Kalan,MANDIANA,156,260,119,213,0,0,108,152
PUNJAB,PATIALA,Shambu Kalan,MANDWAAL,239,316,115,147,0,0,152,164
PUNJAB,PATIALA,Shambu Kalan,MANGPUR,116,165,25,41,0,0,88,77
PUNJAB,PATIALA,Shambu Kalan,MEHMA,118,185,62,107,0,0,98,87
PUNJAB,PATIALA,Shambu Kalan,MEHMUDPUR,115,152,82,112,0,0,56,96
PUNJAB,PATIALA,Shambu Kalan,MEHTABGARH,8,9,0,0,0,0,8,1
PUNJAB,PATIALA,Shambu Kalan,MOHI KALAN,203,245,77,93,0,0,118,127
PUNJAB,PATIALA,Shambu Kalan,MOHI KHURD,224,278,100,119,0,0,149,129
PUNJAB,PATIALA,Shambu Kalan,MUGHAL SARAI,70,88,54,70,0,0,38,50
PUNJAB,PATIALA,Shambu Kalan,NANDGARH,98,140,51,75,0,0,64,76
PUNJAB,PATIALA,Shambu Kalan,NANHERA,207,270,43,59,0,0,143,127
PUNJAB,PATIALA,Shambu Kalan,NEPRAN,86,116,34,55,0,0,50,66
PUNJAB,PATIALA,Shambu Kalan,NIAMATPURA,124,169,63,84,0,0,66,103
PUNJAB,PATIALA,Shambu Kalan,NOGAWA,116,151,83,107,0,0,92,59
PUNJAB,PATIALA,Shambu Kalan,NOSEHRA,99,145,24,37,0,0,57,88
PUNJAB,PATIALA,Shambu Kalan,Nanhera Khurd,66,68,9,9,0,0,11,57
PUNJAB,PATIALA,Shambu Kalan,PABRA,197,288,95,149,0,0,158,130
PUNJAB,PATIALA,Shambu Kalan,PABRI,315,618,130,244,0,0,298,320
PUNJAB,PATIALA,Shambu Kalan,PEHAR KHURD,72,88,6,6,0,0,53,35
PUNJAB,PATIALA,Shambu Kalan,PEHIR KALAN,152,174,82,94,0,0,97,77
PUNJAB,PATIALA,Shambu Kalan,RAJGARH,183,226,96,120,0,0,107,119
PUNJAB,PATIALA,Shambu Kalan,RAM NAGAR,112,154,72,105,0,0,84,70
PUNJAB,PATIALA,Shambu Kalan,SAFDALPUR,123,218,119,213,0,0,100,118
PUNJAB,PATIALA,Shambu Kalan,SAID KHERI,150,171,116,135,0,0,82,89
PUNJAB,PATIALA,Shambu Kalan,SEHRA,379,493,228,320,0,0,283,210
PUNJAB,PATIALA,Shambu Kalan,SEHRI,137,189,79,115,0,0,106,83
PUNJAB,PATIALA,Shambu Kalan,SHAMBHU KALAN,127,140,70,80,0,0,69,71
PUNJAB,PATIALA,Shambu Kalan,SHAMBHU KHURD,107,193,68,137,0,0,90,103
PUNJAB,PATIALA,Shambu Kalan,SHAMBU RAJPUTTAN,122,142,60,67,0,0,54,88
PUNJAB,PATIALA,Shambu Kalan,SUHRON,161,216,86,122,0,0,74,142
PUNJAB,PATIALA,Shambu Kalan,SURAJGARH,86,115,53,71,0,0,45,70
PUNJAB,PATIALA,Shambu Kalan,TAKHU MAJRA,158,241,60,95,0,0,127,114
PUNJAB,PATIALA,Shambu Kalan,TEHALPURA,101,167,46,82,0,0,100,67
PUNJAB,PATIALA,Shambu Kalan,TEPLA,260,386,116,175,0,0,190,196
PUNJAB,PATIALA,Shambu Kalan,THUHA,154,170,135,148,0,0,58,112
PUNJAB,ROPAR,ANANDPUR SAHIB,AALOWAAL,138,161,76,92,0,0,71,90
PUNJAB,ROPAR,ANANDPUR SAHIB,AAS PUR,114,124,9,9,0,0,66,58
PUNJAB,ROPAR,ANANDPUR SAHIB,AGAMPUR,286,394,139,200,0,0,225,169
PUNJAB,ROPAR,ANANDPUR SAHIB,ATARI,171,200,26,33,0,0,77,123
PUNJAB,ROPAR,ANANDPUR SAHIB,AWANKOT,140,176,91,124,0,0,93,83
PUNJAB,ROPAR,ANANDPUR SAHIB,Awankot Hethla,88,95,84,90,0,0,25,70
PUNJAB,ROPAR,ANANDPUR SAHIB,BADDAL LOWER,37,47,2,2,0,0,17,30
PUNJAB,ROPAR,ANANDPUR SAHIB,BADDAL UPPER,130,215,48,83,0,0,122,93
PUNJAB,ROPAR,ANANDPUR SAHIB,BADI JHKHIAN,136,162,23,26,0,0,98,64
PUNJAB,ROPAR,ANANDPUR SAHIB,BALOLI,203,267,17,22,0,0,149,118
PUNJAB,ROPAR,ANANDPUR SAHIB,BANNI,124,169,56,79,0,0,93,76
PUNJAB,ROPAR,ANANDPUR SAHIB,BARA PIND,174,184,57,61,0,0,107,77
PUNJAB,ROPAR,ANANDPUR SAHIB,BARUWAL,231,269,18,21,0,0,115,154
PUNJAB,ROPAR,ANANDPUR SAHIB,BASS DABRI,48,62,24,25,0,0,22,40
PUNJAB,ROPAR,ANANDPUR SAHIB,BASSOWAL,124,163,45,66,1,1,96,67
PUNJAB,ROPAR,ANANDPUR SAHIB,BASSOWAL COLONY,129,160,72,90,0,0,110,50
PUNJAB,ROPAR,ANANDPUR SAHIB,BASTI CHUDHARI BATHA,18,22,0,0,0,0,11,11
PUNJAB,ROPAR,ANANDPUR SAHIB,BEHLU,103,171,27,29,0,0,82,89
PUNJAB,ROPAR,ANANDPUR SAHIB,BELI,244,273,67,72,0,0,138,135
PUNJAB,ROPAR,ANANDPUR SAHIB,BHAOWAL,184,195,7,7,0,0,56,139
PUNJAB,ROPAR,ANANDPUR SAHIB,BHARTGARH,468,492,208,220,0,0,201,291
PUNJAB,ROPAR,ANANDPUR SAHIB,BIKAPUR LOWER,92,134,33,61,0,0,82,52
PUNJAB,ROPAR,ANANDPUR SAHIB,BIKAPUR UPPER,150,200,58,94,1,1,87,113
PUNJAB,ROPAR,ANANDPUR SAHIB,Bada Pind Upper,210,230,96,106,0,0,110,120
PUNJAB,ROPAR,ANANDPUR SAHIB,CHAK,72,124,5,8,0,0,69,55
PUNJAB,ROPAR,ANANDPUR SAHIB,CHANDESAR,131,181,27,42,0,0,67,114
PUNJAB,ROPAR,ANANDPUR SAHIB,CHANDPUR,221,329,27,41,0,0,209,120
PUNJAB,ROPAR,ANANDPUR SAHIB,CHEEKNA,194,246,30,38,0,0,136,110
PUNJAB,ROPAR,ANANDPUR SAHIB,CHOTI JHKHIAN,300,375,118,163,0,0,218,157
PUNJAB,ROPAR,ANANDPUR SAHIB,DABOOR UPPAR,47,56,6,7,0,0,30,26
PUNJAB,ROPAR,ANANDPUR SAHIB,DABUR,155,229,50,90,0,0,133,96
PUNJAB,ROPAR,ANANDPUR SAHIB,DADHI,105,150,50,66,0,0,76,74
PUNJAB,ROPAR,ANANDPUR SAHIB,DASGRAN,218,338,27,36,0,0,149,189
PUNJAB,ROPAR,ANANDPUR SAHIB,DEHANI,92,143,46,78,0,0,66,77
PUNJAB,ROPAR,ANANDPUR SAHIB,DEHANI UPPAR,30,36,12,15,0,0,12,24
PUNJAB,ROPAR,ANANDPUR SAHIB,DHARU,76,112,29,49,0,0,45,67
PUNJAB,ROPAR,ANANDPUR SAHIB,DHELA BARBASS,78,97,16,24,0,0,48,49
PUNJAB,ROPAR,ANANDPUR SAHIB,DHER,185,276,62,99,0,0,150,126
PUNJAB,ROPAR,ANANDPUR SAHIB,DOLOWAL,155,213,8,10,0,0,110,103
PUNJAB,ROPAR,ANANDPUR SAHIB,DOLOWAL UPPER,116,155,13,18,0,0,98,57
PUNJAB,ROPAR,ANANDPUR SAHIB,FATEHPUR BUNGA,204,248,50,87,0,0,132,116
